<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.26	07:00:00	1.35778	1.35781	1.35740	1.35773	685	0	18
2025.05.26	07:15:00	1.35774	1.35787	1.35737	1.35763	625	0	17
2025.05.26	07:30:00	1.35763	1.35791	1.35734	1.35786	762	0	18
2025.05.26	07:45:00	1.35787	1.35845	1.35787	1.35813	755	0	19
2025.05.26	08:00:00	1.35812	1.35831	1.35760	1.35789	797	0	17
2025.05.26	08:15:00	1.35789	1.35808	1.35748	1.35758	574	0	17
2025.05.26	08:30:00	1.35754	1.35761	1.35708	1.35737	378	0	17
2025.05.26	08:45:00	1.35737	1.35917	1.35737	1.35879	832	0	17
2025.05.26	09:00:00	1.35879	1.35915	1.35808	1.35884	1239	0	18
2025.05.26	09:15:00	1.35886	1.35906	1.35831	1.35887	1152	0	17
2025.05.26	09:30:00	1.35888	1.35895	1.35818	1.35827	893	0	17
2025.05.26	09:45:00	1.35827	1.35832	1.35697	1.35721	948	0	17
2025.05.26	10:00:00	1.35720	1.35774	1.35666	1.35689	1364	0	17
2025.05.26	10:15:00	1.35690	1.35765	1.35690	1.35716	1045	0	17
2025.05.26	10:30:00	1.35716	1.35728	1.35648	1.35702	1216	0	17
2025.05.26	10:45:00	1.35702	1.35736	1.35645	1.35656	787	0	17
2025.05.26	11:00:00	1.35655	1.35700	1.35634	1.35674	1000	0	17
2025.05.26	11:15:00	1.35675	1.35678	1.35567	1.35646	767	0	17
2025.05.26	11:30:00	1.35645	1.35670	1.35615	1.35667	732	0	19
2025.05.26	11:45:00	1.35671	1.35692	1.35623	1.35630	731	0	21
2025.05.26	12:00:00	1.35632	1.35655	1.35618	1.35646	621	0	17
2025.05.26	12:15:00	1.35646	1.35672	1.35598	1.35619	661	0	17
2025.05.26	12:30:00	1.35619	1.35635	1.35539	1.35580	568	0	20
2025.05.26	12:45:00	1.35580	1.35620	1.35549	1.35607	616	0	18
2025.05.26	13:00:00	1.35607	1.35634	1.35580	1.35622	600	0	17
2025.05.26	13:15:00	1.35622	1.35644	1.35575	1.35576	564	0	18
2025.05.26	13:30:00	1.35576	1.35598	1.35537	1.35557	598	0	18
2025.05.26	13:45:00	1.35557	1.35619	1.35555	1.35614	528	0	18
2025.05.26	14:00:00	1.35614	1.35656	1.35595	1.35612	627	0	17
2025.05.26	14:15:00	1.35614	1.35639	1.35577	1.35581	578	0	18
2025.05.26	14:30:00	1.35580	1.35582	1.35532	1.35536	566	0	18
2025.05.26	14:45:00	1.35535	1.35585	1.35531	1.35584	577	0	18
2025.05.26	15:00:00	1.35586	1.35617	1.35579	1.35589	582	0	17
2025.05.26	15:15:00	1.35590	1.35597	1.35515	1.35524	623	0	17
2025.05.26	15:30:00	1.35524	1.35551	1.35505	1.35538	514	0	17
2025.05.26	15:45:00	1.35536	1.35562	1.35499	1.35545	596	0	19
2025.05.26	16:00:00	1.35544	1.35554	1.35513	1.35547	529	0	21
2025.05.26	16:15:00	1.35547	1.35579	1.35543	1.35575	415	0	21
2025.05.26	16:30:00	1.35575	1.35610	1.35535	1.35575	718	0	17
2025.05.26	16:45:00	1.35576	1.35664	1.35563	1.35656	713	0	20
2025.05.26	17:00:00	1.35660	1.35668	1.35557	1.35570	787	0	17
2025.05.26	17:15:00	1.35569	1.35624	1.35560	1.35592	675	0	17
2025.05.26	17:30:00	1.35594	1.35614	1.35563	1.35586	596	0	19
2025.05.26	17:45:00	1.35587	1.35620	1.35574	1.35619	682	0	18
2025.05.26	18:00:00	1.35619	1.35623	1.35562	1.35567	730	0	19
2025.05.26	18:15:00	1.35567	1.35620	1.35563	1.35615	343	0	21
2025.05.26	18:30:00	1.35617	1.35636	1.35589	1.35629	377	0	18
2025.05.26	18:45:00	1.35629	1.35634	1.35591	1.35620	312	0	18
2025.05.26	19:00:00	1.35620	1.35628	1.35601	1.35603	465	0	21
2025.05.26	19:15:00	1.35603	1.35633	1.35583	1.35628	434	0	20
2025.05.26	19:30:00	1.35627	1.35637	1.35607	1.35614	219	0	20
2025.05.26	19:45:00	1.35614	1.35637	1.35609	1.35629	273	0	19
2025.05.26	20:00:00	1.35630	1.35638	1.35607	1.35609	260	0	20
2025.05.26	20:15:00	1.35608	1.35609	1.35587	1.35587	136	0	17
2025.05.26	20:30:00	1.35587	1.35612	1.35567	1.35609	188	0	17
2025.05.26	20:45:00	1.35610	1.35625	1.35599	1.35607	276	0	21
2025.05.26	21:00:00	1.35606	1.35632	1.35599	1.35628	222	0	17
2025.05.26	21:15:00	1.35629	1.35637	1.35617	1.35621	248	0	17
2025.05.26	21:30:00	1.35620	1.35631	1.35610	1.35614	168	0	17
2025.05.26	21:45:00	1.35613	1.35625	1.35608	1.35613	189	0	17
2025.05.26	22:00:00	1.35613	1.35623	1.35610	1.35617	216	0	17
2025.05.26	22:15:00	1.35618	1.35622	1.35607	1.35620	156	0	17
2025.05.26	22:30:00	1.35620	1.35623	1.35607	1.35615	180	0	19
2025.05.26	22:45:00	1.35617	1.35636	1.35609	1.35630	123	0	20
2025.05.26	23:00:00	1.35631	1.35639	1.35619	1.35631	164	0	20
2025.05.26	23:15:00	1.35631	1.35639	1.35607	1.35607	154	0	18
2025.05.26	23:30:00	1.35607	1.35613	1.35597	1.35597	155	0	20
2025.05.26	23:45:00	1.35598	1.35627	1.35567	1.35567	390	0	21
2025.05.27	00:00:00	1.35555	1.35561	1.35530	1.35545	24	0	108
2025.05.27	00:15:00	1.35544	1.35544	1.35519	1.35521	47	0	83
2025.05.27	00:30:00	1.35522	1.35611	1.35518	1.35588	634	0	33
2025.05.27	00:45:00	1.35589	1.35612	1.35552	1.35569	274	0	60
2025.05.27	01:00:00	1.35565	1.35656	1.35549	1.35655	394	0	21
2025.05.27	01:15:00	1.35655	1.35671	1.35649	1.35659	389	0	19
2025.05.27	01:30:00	1.35660	1.35671	1.35640	1.35653	211	0	19
2025.05.27	01:45:00	1.35653	1.35675	1.35639	1.35641	192	0	20
2025.05.27	02:00:00	1.35641	1.35652	1.35626	1.35642	251	0	23
2025.05.27	02:15:00	1.35641	1.35649	1.35620	1.35629	175	0	23
2025.05.27	02:30:00	1.35630	1.35645	1.35621	1.35638	221	0	23
2025.05.27	02:45:00	1.35638	1.35649	1.35628	1.35640	364	0	21
2025.05.27	03:00:00	1.35641	1.35764	1.35641	1.35753	1056	0	18
2025.05.27	03:15:00	1.35755	1.35803	1.35744	1.35789	764	0	20
2025.05.27	03:30:00	1.35788	1.35805	1.35764	1.35778	586	0	17
2025.05.27	03:45:00	1.35778	1.35842	1.35770	1.35812	872	0	17
2025.05.27	04:00:00	1.35811	1.35859	1.35798	1.35850	798	0	17
2025.05.27	04:15:00	1.35851	1.35854	1.35809	1.35832	837	0	17
2025.05.27	04:30:00	1.35831	1.35853	1.35721	1.35730	985	0	19
2025.05.27	04:45:00	1.35730	1.35732	1.35680	1.35725	879	0	17
2025.05.27	05:00:00	1.35726	1.35793	1.35686	1.35786	753	0	17
2025.05.27	05:15:00	1.35786	1.35802	1.35757	1.35761	612	0	19
2025.05.27	05:30:00	1.35759	1.35763	1.35698	1.35739	632	0	19
2025.05.27	05:45:00	1.35739	1.35739	1.35664	1.35681	700	0	18
2025.05.27	06:00:00	1.35680	1.35720	1.35661	1.35719	722	0	18
2025.05.27	06:15:00	1.35720	1.35751	1.35700	1.35709	604	0	19
2025.05.27	06:30:00	1.35709	1.35710	1.35667	1.35671	551	0	21
2025.05.27	06:45:00	1.35671	1.35699	1.35664	1.35680	658	0	20
2025.05.27	07:00:00	1.35684	1.35744	1.35681	1.35720	715	0	18
2025.05.27	07:15:00	1.35721	1.35735	1.35678	1.35691	448	0	19
2025.05.27	07:30:00	1.35690	1.35701	1.35588	1.35589	666	0	17
2025.05.27	07:45:00	1.35589	1.35602	1.35528	1.35539	749	0	17
2025.05.27	08:00:00	1.35538	1.35550	1.35373	1.35440	1204	0	17
2025.05.27	08:15:00	1.35440	1.35507	1.35407	1.35433	1202	0	18
2025.05.27	08:30:00	1.35433	1.35510	1.35418	1.35498	1298	0	17
2025.05.27	08:45:00	1.35495	1.35544	1.35450	1.35538	949	0	17
2025.05.27	09:00:00	1.35535	1.35664	1.35528	1.35641	1394	0	17
2025.05.27	09:15:00	1.35642	1.35725	1.35621	1.35658	1294	0	17
2025.05.27	09:30:00	1.35659	1.35689	1.35618	1.35635	1191	0	17
2025.05.27	09:45:00	1.35636	1.35641	1.35457	1.35465	1486	0	17
2025.05.27	10:00:00	1.35465	1.35563	1.35460	1.35544	1665	0	17
2025.05.27	10:15:00	1.35544	1.35558	1.35347	1.35351	1705	0	17
2025.05.27	10:30:00	1.35349	1.35411	1.35341	1.35351	1432	0	17
2025.05.27	10:45:00	1.35353	1.35360	1.35207	1.35238	1452	0	17
2025.05.27	11:00:00	1.35238	1.35343	1.35217	1.35321	1450	0	17
2025.05.27	11:15:00	1.35320	1.35368	1.35304	1.35362	1139	0	17
2025.05.27	11:30:00	1.35353	1.35444	1.35332	1.35438	1080	0	17
2025.05.27	11:45:00	1.35439	1.35463	1.35339	1.35359	1031	0	17
2025.05.27	12:00:00	1.35358	1.35491	1.35347	1.35409	1191	0	17
2025.05.27	12:15:00	1.35408	1.35448	1.35387	1.35397	1091	0	18
2025.05.27	12:30:00	1.35397	1.35432	1.35356	1.35393	1185	0	17
2025.05.27	12:45:00	1.35391	1.35487	1.35357	1.35444	1147	0	17
2025.05.27	13:00:00	1.35444	1.35445	1.35381	1.35413	979	0	17
2025.05.27	13:15:00	1.35412	1.35427	1.35327	1.35412	1084	0	17
2025.05.27	13:30:00	1.35411	1.35428	1.35351	1.35418	989	0	18
2025.05.27	13:45:00	1.35417	1.35423	1.35332	1.35401	1006	0	17
2025.05.27	14:00:00	1.35399	1.35495	1.35398	1.35465	1149	0	17
2025.05.27	14:15:00	1.35464	1.35501	1.35444	1.35452	878	0	17
2025.05.27	14:30:00	1.35452	1.35522	1.35422	1.35514	926	0	17
2025.05.27	14:45:00	1.35515	1.35528	1.35456	1.35473	832	0	17
2025.05.27	15:00:00	1.35472	1.35527	1.35458	1.35481	1003	0	18
2025.05.27	15:15:00	1.35485	1.35592	1.35476	1.35580	1022	0	17
2025.05.27	15:30:00	1.35581	1.35615	1.35549	1.35603	1065	0	17
2025.05.27	15:45:00	1.35603	1.35615	1.35526	1.35609	1010	0	17
2025.05.27	16:00:00	1.35608	1.35640	1.35582	1.35597	1192	0	17
2025.05.27	16:15:00	1.35598	1.35626	1.35517	1.35517	1005	0	17
2025.05.27	16:30:00	1.35516	1.35575	1.35458	1.35539	1401	0	17
2025.05.27	16:45:00	1.35540	1.35541	1.35396	1.35416	1538	0	17
2025.05.27	17:00:00	1.35420	1.35495	1.35317	1.35482	1879	0	17
2025.05.27	17:15:00	1.35484	1.35533	1.35322	1.35326	1458	0	17
2025.05.27	17:30:00	1.35327	1.35327	1.35177	1.35232	1675	0	17
2025.05.27	17:45:00	1.35230	1.35283	1.35191	1.35194	1451	0	17
2025.05.27	18:00:00	1.35194	1.35202	1.35108	1.35168	1330	0	17
2025.05.27	18:15:00	1.35168	1.35174	1.35058	1.35153	1446	0	17
2025.05.27	18:30:00	1.35155	1.35155	1.35019	1.35034	1230	0	17
2025.05.27	18:45:00	1.35033	1.35064	1.34992	1.35015	1015	0	17
2025.05.27	19:00:00	1.35017	1.35110	1.35012	1.35069	1098	0	18
2025.05.27	19:15:00	1.35069	1.35087	1.34997	1.35081	1019	0	17
2025.05.27	19:30:00	1.35082	1.35106	1.35046	1.35070	856	0	17
2025.05.27	19:45:00	1.35071	1.35078	1.35033	1.35061	888	0	17
2025.05.27	20:00:00	1.35062	1.35092	1.35056	1.35071	719	0	17
2025.05.27	20:15:00	1.35071	1.35084	1.35031	1.35038	777	0	17
2025.05.27	20:30:00	1.35038	1.35090	1.35009	1.35080	440	0	17
2025.05.27	20:45:00	1.35080	1.35099	1.35055	1.35078	586	0	17
2025.05.27	21:00:00	1.35080	1.35133	1.35046	1.35131	593	0	18
2025.05.27	21:15:00	1.35131	1.35142	1.35091	1.35107	576	0	17
2025.05.27	21:30:00	1.35107	1.35117	1.35090	1.35091	582	0	17
2025.05.27	21:45:00	1.35090	1.35131	1.35068	1.35112	762	0	17
2025.05.27	22:00:00	1.35112	1.35139	1.35086	1.35132	652	0	17
2025.05.27	22:15:00	1.35132	1.35133	1.35089	1.35102	390	0	17
2025.05.27	22:30:00	1.35102	1.35118	1.35084	1.35102	591	0	17
2025.05.27	22:45:00	1.35103	1.35113	1.35027	1.35039	830	0	18
2025.05.27	23:00:00	1.35035	1.35043	1.35019	1.35029	608	0	19
2025.05.27	23:15:00	1.35028	1.35037	1.35021	1.35035	412	0	20
2025.05.27	23:30:00	1.35035	1.35078	1.35035	1.35061	371	0	17
2025.05.27	23:45:00	1.35062	1.35075	1.35009	1.35009	243	0	22
2025.05.28	00:00:00	1.34985	1.35066	1.34985	1.35048	194	0	83
2025.05.28	00:15:00	1.35058	1.35082	1.35040	1.35081	395	0	69
2025.05.28	00:30:00	1.35072	1.35091	1.35049	1.35084	314	0	33
2025.05.28	00:45:00	1.35077	1.35089	1.35055	1.35089	283	0	33
2025.05.28	01:00:00	1.35089	1.35122	1.35060	1.35108	273	0	17
2025.05.28	01:15:00	1.35108	1.35118	1.35099	1.35110	242	0	19
2025.05.28	01:30:00	1.35110	1.35126	1.35102	1.35105	175	0	20
2025.05.28	01:45:00	1.35105	1.35116	1.35102	1.35114	147	0	17
2025.05.28	02:00:00	1.35114	1.35127	1.35108	1.35108	197	0	17
2025.05.28	02:15:00	1.35108	1.35114	1.35083	1.35112	213	0	17
2025.05.28	02:30:00	1.35111	1.35139	1.35111	1.35121	227	0	21
2025.05.28	02:45:00	1.35122	1.35130	1.35090	1.35125	329	0	20
2025.05.28	03:00:00	1.35130	1.35160	1.35120	1.35156	721	0	19
2025.05.28	03:15:00	1.35156	1.35205	1.35121	1.35195	609	0	18
2025.05.28	03:30:00	1.35196	1.35207	1.35171	1.35200	567	0	19
2025.05.28	03:45:00	1.35199	1.35215	1.35137	1.35140	930	0	20
2025.05.28	04:00:00	1.35141	1.35153	1.34960	1.35060	1327	0	17
2025.05.28	04:15:00	1.35060	1.35154	1.35040	1.35111	1139	0	19
2025.05.28	04:30:00	1.35111	1.35146	1.34939	1.34946	1166	0	19
2025.05.28	04:45:00	1.34946	1.34965	1.34880	1.34921	948	0	17
2025.05.28	05:00:00	1.34921	1.34988	1.34880	1.34946	1046	0	17
2025.05.28	05:15:00	1.34945	1.34979	1.34923	1.34965	951	0	17
2025.05.28	05:30:00	1.34960	1.34996	1.34872	1.34891	1077	0	17
2025.05.28	05:45:00	1.34890	1.34917	1.34783	1.34809	1134	0	17
2025.05.28	06:00:00	1.34812	1.34847	1.34799	1.34821	852	0	17
2025.05.28	06:15:00	1.34821	1.34831	1.34768	1.34783	578	0	17
2025.05.28	06:30:00	1.34782	1.34830	1.34750	1.34802	1161	0	17
2025.05.28	06:45:00	1.34802	1.34883	1.34791	1.34813	905	0	18
2025.05.28	07:00:00	1.34812	1.34848	1.34748	1.34768	659	0	20
2025.05.28	07:15:00	1.34766	1.34783	1.34718	1.34736	622	0	17
2025.05.28	07:30:00	1.34738	1.34774	1.34718	1.34751	612	0	17
2025.05.28	07:45:00	1.34756	1.34764	1.34695	1.34709	707	0	18
2025.05.28	08:00:00	1.34710	1.34724	1.34690	1.34702	686	0	17
2025.05.28	08:15:00	1.34702	1.34715	1.34601	1.34663	995	0	17
2025.05.28	08:30:00	1.34664	1.34679	1.34641	1.34676	810	0	17
2025.05.28	08:45:00	1.34675	1.34798	1.34673	1.34794	803	0	17
2025.05.28	09:00:00	1.34791	1.34791	1.34703	1.34725	1359	0	17
2025.05.28	09:15:00	1.34724	1.34825	1.34711	1.34794	1045	0	17
2025.05.28	09:30:00	1.34801	1.34835	1.34743	1.34777	1133	0	17
2025.05.28	09:45:00	1.34775	1.34835	1.34744	1.34769	1153	0	17
2025.05.28	10:00:00	1.34766	1.34968	1.34750	1.34961	1544	0	17
2025.05.28	10:15:00	1.34962	1.34979	1.34850	1.34861	874	0	17
2025.05.28	10:30:00	1.34862	1.35001	1.34856	1.34984	1026	0	17
2025.05.28	10:45:00	1.34985	1.35036	1.34949	1.34971	1021	0	17
2025.05.28	11:00:00	1.34980	1.35061	1.34971	1.35045	1041	0	17
2025.05.28	11:15:00	1.35044	1.35051	1.34954	1.34973	954	0	17
2025.05.28	11:30:00	1.34972	1.35082	1.34961	1.35074	902	0	17
2025.05.28	11:45:00	1.35074	1.35099	1.35048	1.35081	849	0	17
2025.05.28	12:00:00	1.35081	1.35144	1.35078	1.35119	932	0	17
2025.05.28	12:15:00	1.35120	1.35132	1.35041	1.35063	816	0	17
2025.05.28	12:30:00	1.35069	1.35123	1.35044	1.35109	814	0	17
2025.05.28	12:45:00	1.35108	1.35144	1.35083	1.35089	784	0	17
2025.05.28	13:00:00	1.35089	1.35154	1.35077	1.35142	857	0	17
2025.05.28	13:15:00	1.35141	1.35184	1.35129	1.35143	722	0	17
2025.05.28	13:30:00	1.35143	1.35143	1.35029	1.35031	813	0	18
2025.05.28	13:45:00	1.35031	1.35046	1.34881	1.34929	1032	0	17
2025.05.28	14:00:00	1.34930	1.34969	1.34881	1.34881	1068	0	17
2025.05.28	14:15:00	1.34880	1.34903	1.34801	1.34844	760	0	17
2025.05.28	14:30:00	1.34848	1.34907	1.34819	1.34830	904	0	17
2025.05.28	14:45:00	1.34830	1.34830	1.34751	1.34779	956	0	17
2025.05.28	15:00:00	1.34780	1.34828	1.34680	1.34690	1079	0	17
2025.05.28	15:15:00	1.34691	1.34758	1.34691	1.34733	1093	0	17
2025.05.28	15:30:00	1.34732	1.34754	1.34649	1.34690	1140	0	17
2025.05.28	15:45:00	1.34690	1.34747	1.34659	1.34680	1008	0	17
2025.05.28	16:00:00	1.34681	1.34723	1.34629	1.34647	1494	0	17
2025.05.28	16:15:00	1.34648	1.34695	1.34575	1.34581	1369	0	17
2025.05.28	16:30:00	1.34581	1.34605	1.34489	1.34543	1528	0	17
2025.05.28	16:45:00	1.34543	1.34675	1.34515	1.34654	1691	0	17
2025.05.28	17:00:00	1.34654	1.34853	1.34654	1.34808	1824	0	17
2025.05.28	17:15:00	1.34808	1.34865	1.34785	1.34845	1439	0	17
2025.05.28	17:30:00	1.34846	1.34876	1.34834	1.34866	1462	0	17
2025.05.28	17:45:00	1.34866	1.34881	1.34625	1.34702	2236	0	17
2025.05.28	18:00:00	1.34701	1.34747	1.34642	1.34646	1782	0	17
2025.05.28	18:15:00	1.34647	1.34670	1.34583	1.34651	1640	0	17
2025.05.28	18:30:00	1.34652	1.34664	1.34529	1.34586	1456	0	17
2025.05.28	18:45:00	1.34585	1.34618	1.34573	1.34583	1041	0	17
2025.05.28	19:00:00	1.34584	1.34719	1.34583	1.34713	1133	0	17
2025.05.28	19:15:00	1.34711	1.34734	1.34689	1.34703	933	0	17
2025.05.28	19:30:00	1.34699	1.34714	1.34663	1.34690	888	0	17
2025.05.28	19:45:00	1.34690	1.34740	1.34654	1.34736	794	0	17
2025.05.28	20:00:00	1.34737	1.34775	1.34720	1.34775	847	0	17
2025.05.28	20:15:00	1.34774	1.34786	1.34733	1.34735	524	0	17
2025.05.28	20:30:00	1.34734	1.34760	1.34690	1.34722	644	0	17
2025.05.28	20:45:00	1.34722	1.34733	1.34673	1.34682	503	0	17
2025.05.28	21:00:00	1.34681	1.34748	1.34666	1.34729	879	0	17
2025.05.28	21:15:00	1.34729	1.34734	1.34630	1.34631	858	0	17
2025.05.28	21:30:00	1.34630	1.34641	1.34610	1.34636	618	0	17
2025.05.28	21:45:00	1.34636	1.34709	1.34620	1.34683	1004	0	17
2025.05.28	22:00:00	1.34683	1.34698	1.34653	1.34670	772	0	17
2025.05.28	22:15:00	1.34671	1.34694	1.34641	1.34646	537	0	17
2025.05.28	22:30:00	1.34645	1.34662	1.34620	1.34649	510	0	17
2025.05.28	22:45:00	1.34648	1.34657	1.34612	1.34632	675	0	17
2025.05.28	23:00:00	1.34635	1.34698	1.34634	1.34666	506	0	17
2025.05.28	23:15:00	1.34666	1.34699	1.34666	1.34694	354	0	17
2025.05.28	23:30:00	1.34693	1.34701	1.34662	1.34673	398	0	19
2025.05.28	23:45:00	1.34673	1.34700	1.34616	1.34620	649	0	18
2025.05.29	00:00:00	1.34634	1.34634	1.34611	1.34611	23	0	137
2025.05.29	00:15:00	1.34611	1.34634	1.34611	1.34622	64	0	124
2025.05.29	00:30:00	1.34624	1.34693	1.34624	1.34680	220	0	58
2025.05.29	00:45:00	1.34677	1.34690	1.34629	1.34630	166	0	64
2025.05.29	01:00:00	1.34635	1.34696	1.34627	1.34688	529	0	21
2025.05.29	01:15:00	1.34688	1.34694	1.34679	1.34681	290	0	24
2025.05.29	01:30:00	1.34681	1.34699	1.34661	1.34662	304	0	24
2025.05.29	01:45:00	1.34663	1.34674	1.34644	1.34651	371	0	17
2025.05.29	02:00:00	1.34651	1.34660	1.34503	1.34529	1086	0	18
2025.05.29	02:15:00	1.34530	1.34540	1.34460	1.34510	1166	0	17
2025.05.29	02:30:00	1.34510	1.34522	1.34143	1.34143	1697	0	17
2025.05.29	02:45:00	1.34142	1.34389	1.34142	1.34272	1848	0	17
2025.05.29	03:00:00	1.34271	1.34378	1.34180	1.34298	2066	0	17
2025.05.29	03:15:00	1.34298	1.34427	1.34192	1.34407	1732	0	17
2025.05.29	03:30:00	1.34407	1.34425	1.34276	1.34291	1670	0	17
2025.05.29	03:45:00	1.34291	1.34371	1.34254	1.34272	1798	0	17
2025.05.29	04:00:00	1.34271	1.34327	1.34181	1.34276	1494	0	17
2025.05.29	04:15:00	1.34275	1.34303	1.34175	1.34281	1388	0	20
2025.05.29	04:30:00	1.34281	1.34387	1.34251	1.34348	1207	0	20
2025.05.29	04:45:00	1.34347	1.34441	1.34321	1.34433	1087	0	19
2025.05.29	05:00:00	1.34434	1.34455	1.34309	1.34336	1103	0	17
2025.05.29	05:15:00	1.34337	1.34383	1.34323	1.34378	832	0	20
2025.05.29	05:30:00	1.34378	1.34431	1.34362	1.34415	936	0	21
2025.05.29	05:45:00	1.34417	1.34452	1.34320	1.34322	867	0	17
2025.05.29	06:00:00	1.34323	1.34324	1.34276	1.34306	683	0	17
2025.05.29	06:15:00	1.34306	1.34415	1.34295	1.34370	768	0	17
2025.05.29	06:30:00	1.34369	1.34400	1.34349	1.34382	685	0	18
2025.05.29	06:45:00	1.34382	1.34404	1.34330	1.34350	479	0	17
2025.05.29	07:00:00	1.34350	1.34363	1.34303	1.34363	674	0	18
2025.05.29	07:15:00	1.34362	1.34442	1.34360	1.34434	591	0	17
2025.05.29	07:30:00	1.34435	1.34448	1.34415	1.34440	565	0	17
2025.05.29	07:45:00	1.34440	1.34442	1.34350	1.34386	392	0	17
2025.05.29	08:00:00	1.34387	1.34409	1.34340	1.34342	672	0	17
2025.05.29	08:15:00	1.34342	1.34397	1.34329	1.34352	646	0	17
2025.05.29	08:30:00	1.34352	1.34365	1.34294	1.34325	745	0	17
2025.05.29	08:45:00	1.34326	1.34338	1.34252	1.34329	1049	0	17
2025.05.29	09:00:00	1.34329	1.34419	1.34273	1.34412	1615	0	17
2025.05.29	09:15:00	1.34412	1.34554	1.34402	1.34544	1527	0	17
2025.05.29	09:30:00	1.34543	1.34568	1.34491	1.34517	1133	0	17
2025.05.29	09:45:00	1.34513	1.34566	1.34502	1.34555	1084	0	17
2025.05.29	10:00:00	1.34556	1.34689	1.34556	1.34656	1661	0	17
2025.05.29	10:15:00	1.34656	1.34665	1.34575	1.34617	1082	0	17
2025.05.29	10:30:00	1.34617	1.34682	1.34576	1.34676	1272	0	17
2025.05.29	10:45:00	1.34675	1.34697	1.34626	1.34636	1296	0	17
2025.05.29	11:00:00	1.34635	1.34738	1.34619	1.34721	1249	0	17
2025.05.29	11:15:00	1.34726	1.34727	1.34532	1.34555	1125	0	17
2025.05.29	11:30:00	1.34555	1.34623	1.34543	1.34597	1277	0	17
2025.05.29	11:45:00	1.34596	1.34660	1.34571	1.34591	954	0	17
2025.05.29	12:00:00	1.34593	1.34686	1.34584	1.34635	902	0	18
2025.05.29	12:15:00	1.34634	1.34694	1.34621	1.34679	894	0	19
2025.05.29	12:30:00	1.34679	1.34761	1.34677	1.34731	898	0	17
2025.05.29	12:45:00	1.34730	1.34751	1.34651	1.34675	820	0	17
2025.05.29	13:00:00	1.34675	1.34768	1.34661	1.34768	1039	0	17
2025.05.29	13:15:00	1.34765	1.34829	1.34741	1.34811	1118	0	17
2025.05.29	13:30:00	1.34809	1.34825	1.34690	1.34734	934	0	17
2025.05.29	13:45:00	1.34733	1.34754	1.34700	1.34718	949	0	17
2025.05.29	14:00:00	1.34715	1.34768	1.34669	1.34672	982	0	17
2025.05.29	14:15:00	1.34672	1.34680	1.34626	1.34662	854	0	17
2025.05.29	14:30:00	1.34662	1.34712	1.34592	1.34602	1226	0	17
2025.05.29	14:45:00	1.34603	1.34622	1.34570	1.34594	1320	0	17
2025.05.29	15:00:00	1.34594	1.34745	1.34594	1.34744	1514	0	17
2025.05.29	15:15:00	1.34744	1.34809	1.34693	1.34693	1270	0	17
2025.05.29	15:30:00	1.34695	1.34967	1.34669	1.34959	2339	0	17
2025.05.29	15:45:00	1.34964	1.35041	1.34935	1.35007	2177	0	17
2025.05.29	16:00:00	1.35006	1.35061	1.34931	1.34933	2146	0	17
2025.05.29	16:15:00	1.34936	1.35053	1.34893	1.35027	1564	0	17
2025.05.29	16:30:00	1.35027	1.35036	1.34874	1.34878	1642	0	17
2025.05.29	16:45:00	1.34878	1.34976	1.34851	1.34914	1680	0	17
2025.05.29	17:00:00	1.34915	1.34967	1.34799	1.34883	1812	0	17
2025.05.29	17:15:00	1.34882	1.34996	1.34841	1.34843	1862	0	17
2025.05.29	17:30:00	1.34843	1.34875	1.34752	1.34802	1734	0	17
2025.05.29	17:45:00	1.34801	1.34891	1.34795	1.34819	1819	0	17
2025.05.29	18:00:00	1.34819	1.34885	1.34789	1.34843	1628	0	17
2025.05.29	18:15:00	1.34844	1.34895	1.34837	1.34885	1352	0	17
2025.05.29	18:30:00	1.34885	1.34945	1.34841	1.34866	1474	0	17
2025.05.29	18:45:00	1.34866	1.34893	1.34809	1.34869	1268	0	17
2025.05.29	19:00:00	1.34865	1.35032	1.34861	1.35026	1440	0	17
2025.05.29	19:15:00	1.35026	1.35040	1.34909	1.34934	1119	0	17
2025.05.29	19:30:00	1.34935	1.35016	1.34935	1.35003	917	0	17
2025.05.29	19:45:00	1.35002	1.35012	1.34919	1.34920	956	0	17
2025.05.29	20:00:00	1.34921	1.34933	1.34881	1.34896	1201	0	18
2025.05.29	20:15:00	1.34896	1.34908	1.34859	1.34861	804	0	17
2025.05.29	20:30:00	1.34862	1.35038	1.34861	1.35036	864	0	17
2025.05.29	20:45:00	1.35037	1.35037	1.34950	1.34959	1050	0	18
2025.05.29	21:00:00	1.34960	1.35036	1.34953	1.35021	1084	0	18
2025.05.29	21:15:00	1.35020	1.35032	1.34960	1.34975	993	0	17
2025.05.29	21:30:00	1.34976	1.35021	1.34975	1.35020	868	0	17
2025.05.29	21:45:00	1.35019	1.35024	1.34970	1.34971	987	0	17
2025.05.29	22:00:00	1.34970	1.34998	1.34961	1.34976	790	0	19
2025.05.29	22:15:00	1.34975	1.34997	1.34929	1.34980	638	0	17
2025.05.29	22:30:00	1.34981	1.34981	1.34917	1.34923	522	0	17
2025.05.29	22:45:00	1.34922	1.34959	1.34919	1.34935	790	0	17
2025.05.29	23:00:00	1.34936	1.34955	1.34911	1.34946	757	0	17
