<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.03	05:30:00	1.17940	1.17990	1.17936	1.17977	505	0	18
2025.07.03	05:45:00	1.17977	1.17994	1.17955	1.17967	452	0	18
2025.07.03	06:00:00	1.17967	1.17980	1.17935	1.17967	297	0	17
2025.07.03	06:15:00	1.17967	1.17984	1.17933	1.17938	407	0	16
2025.07.03	06:30:00	1.17937	1.17951	1.17906	1.17924	338	0	16
2025.07.03	06:45:00	1.17925	1.17939	1.17882	1.17906	348	0	16
2025.07.03	07:00:00	1.17906	1.17922	1.17881	1.17902	310	0	17
2025.07.03	07:15:00	1.17902	1.17917	1.17888	1.17888	204	0	16
2025.07.03	07:30:00	1.17886	1.17902	1.17877	1.17880	240	0	16
2025.07.03	07:45:00	1.17880	1.17899	1.17865	1.17883	290	0	16
2025.07.03	08:00:00	1.17884	1.17905	1.17871	1.17873	332	0	17
2025.07.03	08:15:00	1.17874	1.17890	1.17868	1.17876	369	0	16
2025.07.03	08:30:00	1.17877	1.17906	1.17858	1.17899	434	0	17
2025.07.03	08:45:00	1.17898	1.17951	1.17896	1.17949	706	0	17
2025.07.03	09:00:00	1.17949	1.18011	1.17946	1.17961	870	0	16
2025.07.03	09:15:00	1.17962	1.17972	1.17915	1.17957	649	0	16
2025.07.03	09:30:00	1.17958	1.17973	1.17906	1.17957	811	0	16
2025.07.03	09:45:00	1.17956	1.18020	1.17938	1.18013	646	0	16
2025.07.03	10:00:00	1.18012	1.18020	1.17934	1.17967	1000	0	16
2025.07.03	10:15:00	1.17968	1.18067	1.17961	1.18062	1074	0	16
2025.07.03	10:30:00	1.18062	1.18090	1.18041	1.18070	900	0	16
2025.07.03	10:45:00	1.18071	1.18071	1.18000	1.18003	1030	0	16
2025.07.03	11:00:00	1.18004	1.18074	1.17996	1.18056	942	0	16
2025.07.03	11:15:00	1.18055	1.18062	1.17961	1.17984	692	0	16
2025.07.03	11:30:00	1.17984	1.18025	1.17946	1.17967	821	0	16
2025.07.03	11:45:00	1.17967	1.18011	1.17961	1.17969	733	0	16
2025.07.03	12:00:00	1.17969	1.17971	1.17898	1.17911	876	0	16
2025.07.03	12:15:00	1.17911	1.17936	1.17884	1.17890	753	0	16
2025.07.03	12:30:00	1.17889	1.17918	1.17875	1.17896	687	0	16
2025.07.03	12:45:00	1.17896	1.17936	1.17877	1.17914	637	0	16
2025.07.03	13:00:00	1.17913	1.17943	1.17858	1.17878	714	0	16
2025.07.03	13:15:00	1.17878	1.17976	1.17877	1.17960	605	0	16
2025.07.03	13:30:00	1.17959	1.17989	1.17938	1.17979	582	0	16
2025.07.03	13:45:00	1.17980	1.17991	1.17917	1.17924	502	0	16
2025.07.03	14:00:00	1.17923	1.17958	1.17916	1.17916	573	0	16
2025.07.03	14:15:00	1.17917	1.17941	1.17907	1.17927	592	0	16
2025.07.03	14:30:00	1.17927	1.17949	1.17901	1.17922	622	0	16
2025.07.03	14:45:00	1.17921	1.17922	1.17821	1.17837	1014	0	16
2025.07.03	15:00:00	1.17839	1.17870	1.17804	1.17821	1063	0	16
2025.07.03	15:15:00	1.17820	1.17887	1.17813	1.17843	1194	0	16
2025.07.03	15:30:00	1.17843	1.17845	1.17161	1.17339	5488	0	16
2025.07.03	15:45:00	1.17338	1.17398	1.17182	1.17372	3781	0	16
2025.07.03	16:00:00	1.17373	1.17518	1.17328	1.17508	2687	0	16
2025.07.03	16:15:00	1.17509	1.17645	1.17509	1.17635	2048	0	16
2025.07.03	16:30:00	1.17635	1.17712	1.17556	1.17703	1877	0	16
2025.07.03	16:45:00	1.17704	1.17784	1.17650	1.17720	1783	0	16
2025.07.03	17:00:00	1.17720	1.17887	1.17600	1.17601	2356	0	16
2025.07.03	17:15:00	1.17603	1.17636	1.17511	1.17612	1690	0	16
2025.07.03	17:30:00	1.17612	1.17661	1.17520	1.17569	1764	0	16
2025.07.03	17:45:00	1.17568	1.17576	1.17501	1.17521	1766	0	16
2025.07.03	18:00:00	1.17520	1.17597	1.17482	1.17596	1638	0	16
2025.07.03	18:15:00	1.17596	1.17642	1.17549	1.17630	959	0	16
2025.07.03	18:30:00	1.17630	1.17653	1.17572	1.17595	1253	0	16
2025.07.03	18:45:00	1.17596	1.17628	1.17547	1.17558	1339	0	16
2025.07.03	19:00:00	1.17560	1.17571	1.17505	1.17560	1027	0	16
2025.07.03	19:15:00	1.17560	1.17563	1.17436	1.17447	888	0	16
2025.07.03	19:30:00	1.17445	1.17455	1.17411	1.17416	748	0	16
2025.07.03	19:45:00	1.17416	1.17516	1.17389	1.17513	814	0	16
2025.07.03	20:00:00	1.17512	1.17549	1.17493	1.17532	564	0	16
2025.07.03	20:15:00	1.17533	1.17568	1.17533	1.17566	260	0	16
2025.07.03	20:30:00	1.17566	1.17573	1.17511	1.17527	346	0	17
2025.07.03	20:45:00	1.17527	1.17531	1.17501	1.17529	207	0	16
2025.07.03	21:00:00	1.17529	1.17555	1.17505	1.17555	442	0	16
2025.07.03	21:15:00	1.17555	1.17555	1.17489	1.17504	371	0	16
2025.07.03	21:30:00	1.17504	1.17535	1.17489	1.17494	256	0	16
2025.07.03	21:45:00	1.17494	1.17513	1.17471	1.17479	391	0	16
2025.07.03	22:00:00	1.17479	1.17479	1.17433	1.17457	377	0	17
2025.07.03	22:15:00	1.17457	1.17494	1.17457	1.17489	271	0	17
2025.07.03	22:30:00	1.17490	1.17491	1.17472	1.17483	334	0	17
2025.07.03	22:45:00	1.17483	1.17514	1.17465	1.17465	377	0	17
2025.07.03	23:00:00	1.17466	1.17504	1.17453	1.17461	527	0	18
2025.07.03	23:15:00	1.17461	1.17528	1.17461	1.17521	365	0	19
2025.07.03	23:30:00	1.17522	1.17587	1.17520	1.17548	235	0	16
2025.07.03	23:45:00	1.17548	1.17569	1.17544	1.17554	495	0	18
2025.07.04	00:00:00	1.17554	1.17579	1.17528	1.17538	115	0	26
2025.07.04	00:15:00	1.17537	1.17537	1.17512	1.17526	87	0	40
2025.07.04	00:30:00	1.17525	1.17569	1.17512	1.17566	246	0	25
2025.07.04	00:45:00	1.17566	1.17567	1.17560	1.17562	50	0	24
2025.07.04	01:00:00	1.17561	1.17565	1.17525	1.17535	369	0	16
2025.07.04	01:15:00	1.17535	1.17559	1.17532	1.17545	232	0	22
2025.07.04	01:30:00	1.17545	1.17565	1.17543	1.17561	193	0	20
2025.07.04	01:45:00	1.17560	1.17584	1.17556	1.17584	287	0	19
2025.07.04	02:00:00	1.17583	1.17595	1.17548	1.17588	326	0	19
2025.07.04	02:15:00	1.17589	1.17614	1.17576	1.17612	162	0	17
2025.07.04	02:30:00	1.17612	1.17705	1.17611	1.17700	545	0	16
2025.07.04	02:45:00	1.17700	1.17701	1.17664	1.17680	532	0	17
2025.07.04	03:00:00	1.17681	1.17694	1.17650	1.17666	888	0	16
2025.07.04	03:15:00	1.17667	1.17696	1.17644	1.17663	696	0	17
2025.07.04	03:30:00	1.17665	1.17688	1.17631	1.17638	648	0	17
2025.07.04	03:45:00	1.17638	1.17663	1.17626	1.17659	745	0	17
2025.07.04	04:00:00	1.17660	1.17675	1.17628	1.17648	626	0	16
2025.07.04	04:15:00	1.17648	1.17685	1.17628	1.17637	619	0	18
2025.07.04	04:30:00	1.17636	1.17642	1.17568	1.17579	539	0	17
2025.07.04	04:45:00	1.17580	1.17609	1.17549	1.17584	859	0	17
2025.07.04	05:00:00	1.17585	1.17628	1.17584	1.17628	645	0	18
2025.07.04	05:15:00	1.17629	1.17669	1.17608	1.17665	526	0	17
2025.07.04	05:30:00	1.17666	1.17698	1.17655	1.17674	592	0	17
2025.07.04	05:45:00	1.17675	1.17675	1.17642	1.17644	388	0	16
2025.07.04	06:00:00	1.17645	1.17662	1.17634	1.17660	459	0	17
2025.07.04	06:15:00	1.17661	1.17705	1.17660	1.17672	434	0	18
2025.07.04	06:30:00	1.17673	1.17714	1.17673	1.17696	573	0	16
2025.07.04	06:45:00	1.17695	1.17714	1.17688	1.17691	409	0	17
2025.07.04	07:00:00	1.17691	1.17745	1.17684	1.17718	450	0	16
2025.07.04	07:15:00	1.17720	1.17768	1.17718	1.17733	518	0	17
2025.07.04	07:30:00	1.17733	1.17788	1.17724	1.17785	484	0	18
2025.07.04	07:45:00	1.17785	1.17791	1.17758	1.17789	536	0	16
2025.07.04	08:00:00	1.17790	1.17838	1.17786	1.17825	643	0	16
2025.07.04	08:15:00	1.17824	1.17834	1.17819	1.17824	400	0	16
2025.07.04	08:30:00	1.17823	1.17844	1.17797	1.17829	529	0	18
2025.07.04	08:45:00	1.17827	1.17841	1.17817	1.17830	663	0	17
2025.07.04	09:00:00	1.17830	1.17831	1.17747	1.17801	1179	0	16
2025.07.04	09:15:00	1.17801	1.17839	1.17777	1.17779	822	0	16
2025.07.04	09:30:00	1.17778	1.17816	1.17734	1.17804	650	0	16
2025.07.04	09:45:00	1.17804	1.17819	1.17769	1.17801	807	0	16
2025.07.04	10:00:00	1.17800	1.17815	1.17743	1.17748	1370	0	16
2025.07.04	10:15:00	1.17748	1.17787	1.17710	1.17739	1170	0	16
2025.07.04	10:30:00	1.17739	1.17739	1.17664	1.17706	1096	0	16
2025.07.04	10:45:00	1.17706	1.17765	1.17677	1.17687	1033	0	16
2025.07.04	11:00:00	1.17687	1.17765	1.17675	1.17739	1013	0	16
2025.07.04	11:15:00	1.17736	1.17766	1.17673	1.17686	853	0	16
2025.07.04	11:30:00	1.17686	1.17753	1.17674	1.17747	928	0	16
2025.07.04	11:45:00	1.17746	1.17755	1.17709	1.17734	936	0	16
2025.07.04	12:00:00	1.17733	1.17746	1.17710	1.17739	879	0	16
2025.07.04	12:15:00	1.17739	1.17759	1.17727	1.17749	757	0	16
2025.07.04	12:30:00	1.17749	1.17811	1.17747	1.17810	670	0	16
2025.07.04	12:45:00	1.17810	1.17810	1.17758	1.17774	830	0	16
2025.07.04	13:00:00	1.17773	1.17779	1.17739	1.17768	782	0	16
2025.07.04	13:15:00	1.17768	1.17799	1.17766	1.17793	638	0	16
2025.07.04	13:30:00	1.17792	1.17794	1.17739	1.17747	730	0	17
2025.07.04	13:45:00	1.17747	1.17786	1.17741	1.17768	712	0	16
2025.07.04	14:00:00	1.17768	1.17804	1.17754	1.17758	699	0	16
2025.07.04	14:15:00	1.17757	1.17811	1.17756	1.17783	515	0	17
2025.07.04	14:30:00	1.17783	1.17783	1.17723	1.17726	566	0	16
2025.07.04	14:45:00	1.17726	1.17748	1.17674	1.17679	943	0	16
2025.07.04	15:00:00	1.17680	1.17709	1.17639	1.17648	899	0	16
2025.07.04	15:15:00	1.17649	1.17671	1.17632	1.17656	629	0	18
2025.07.04	15:30:00	1.17656	1.17673	1.17628	1.17658	719	0	16
2025.07.04	15:45:00	1.17658	1.17669	1.17642	1.17655	588	0	17
2025.07.04	16:00:00	1.17654	1.17714	1.17653	1.17674	608	0	17
2025.07.04	16:15:00	1.17674	1.17709	1.17672	1.17688	397	0	18
2025.07.04	16:30:00	1.17687	1.17760	1.17666	1.17755	740	0	16
2025.07.04	16:45:00	1.17755	1.17800	1.17727	1.17786	809	0	17
2025.07.04	17:00:00	1.17787	1.17866	1.17780	1.17818	898	0	16
2025.07.04	17:15:00	1.17818	1.17845	1.17792	1.17817	659	0	16
2025.07.04	17:30:00	1.17816	1.17825	1.17753	1.17762	617	0	16
2025.07.04	17:45:00	1.17761	1.17778	1.17742	1.17774	1002	0	17
2025.07.04	18:00:00	1.17772	1.17807	1.17750	1.17768	887	0	16
2025.07.04	18:15:00	1.17769	1.17817	1.17758	1.17813	499	0	17
2025.07.04	18:30:00	1.17814	1.17824	1.17787	1.17823	482	0	17
2025.07.04	18:45:00	1.17822	1.17835	1.17776	1.17776	518	0	16
2025.07.04	19:00:00	1.17777	1.17808	1.17754	1.17791	441	0	17
2025.07.04	19:15:00	1.17790	1.17805	1.17770	1.17803	389	0	16
2025.07.04	19:30:00	1.17804	1.17804	1.17742	1.17743	323	0	17
2025.07.04	19:45:00	1.17744	1.17752	1.17727	1.17734	268	0	16
2025.07.04	20:00:00	1.17734	1.17762	1.17711	1.17741	1348	0	16
2025.07.04	20:15:00	1.17741	1.17753	1.17725	1.17752	902	0	17
2025.07.04	20:30:00	1.17752	1.17765	1.17725	1.17728	691	0	19
2025.07.04	20:45:00	1.17728	1.17752	1.17726	1.17745	759	0	17
2025.07.04	21:00:00	1.17745	1.17745	1.17731	1.17738	1618	0	20
2025.07.04	21:15:00	1.17740	1.17750	1.17736	1.17740	549	0	18
2025.07.04	21:30:00	1.17741	1.17755	1.17736	1.17753	1479	0	19
2025.07.04	21:45:00	1.17753	1.17781	1.17750	1.17778	305	0	23
2025.07.04	22:00:00	1.17777	1.17787	1.17750	1.17763	650	0	20
2025.07.04	22:15:00	1.17762	1.17763	1.17749	1.17755	142	0	27
2025.07.04	22:30:00	1.17755	1.17755	1.17715	1.17741	337	0	26
2025.07.04	22:45:00	1.17743	1.17747	1.17727	1.17741	477	0	24
2025.07.04	23:00:00	1.17739	1.17806	1.17728	1.17765	865	0	25
2025.07.04	23:15:00	1.17765	1.17816	1.17737	1.17748	445	0	26
2025.07.04	23:30:00	1.17749	1.17770	1.17713	1.17767	190	0	60
2025.07.04	23:45:00	1.17768	1.17778	1.17695	1.17708	648	0	36
2025.07.07	00:00:00	1.17786	1.17812	1.17784	1.17809	38	0	62
2025.07.07	00:15:00	1.17808	1.17816	1.17781	1.17784	66	0	40
2025.07.07	00:30:00	1.17784	1.17796	1.17770	1.17796	128	0	36
2025.07.07	00:45:00	1.17796	1.17797	1.17774	1.17780	56	0	27
2025.07.07	01:00:00	1.17780	1.17789	1.17721	1.17758	394	0	20
2025.07.07	01:15:00	1.17759	1.17794	1.17759	1.17788	327	0	24
2025.07.07	01:30:00	1.17788	1.17806	1.17780	1.17785	241	0	22
2025.07.07	01:45:00	1.17786	1.17805	1.17776	1.17789	237	0	20
2025.07.07	02:00:00	1.17789	1.17810	1.17785	1.17788	183	0	20
2025.07.07	02:15:00	1.17788	1.17799	1.17773	1.17788	115	0	20
2025.07.07	02:30:00	1.17788	1.17800	1.17765	1.17782	232	0	21
2025.07.07	02:45:00	1.17782	1.17804	1.17739	1.17791	462	0	17
2025.07.07	03:00:00	1.17791	1.17879	1.17781	1.17873	937	0	18
2025.07.07	03:15:00	1.17873	1.17892	1.17805	1.17816	602	0	16
2025.07.07	03:30:00	1.17815	1.17847	1.17776	1.17792	620	0	16
2025.07.07	03:45:00	1.17793	1.17821	1.17776	1.17788	705	0	17
2025.07.07	04:00:00	1.17788	1.17788	1.17711	1.17745	635	0	18
2025.07.07	04:15:00	1.17745	1.17795	1.17744	1.17756	693	0	17
2025.07.07	04:30:00	1.17756	1.17788	1.17696	1.17697	674	0	16
2025.07.07	04:45:00	1.17698	1.17726	1.17691	1.17707	651	0	17
2025.07.07	05:00:00	1.17709	1.17738	1.17702	1.17727	704	0	16
2025.07.07	05:15:00	1.17727	1.17745	1.17699	1.17700	645	0	16
2025.07.07	05:30:00	1.17700	1.17713	1.17637	1.17694	773	0	16
2025.07.07	05:45:00	1.17694	1.17717	1.17662	1.17664	528	0	16
2025.07.07	06:00:00	1.17664	1.17733	1.17654	1.17711	629	0	17
2025.07.07	06:15:00	1.17712	1.17734	1.17707	1.17725	481	0	17
2025.07.07	06:30:00	1.17725	1.17725	1.17676	1.17688	515	0	16
2025.07.07	06:45:00	1.17689	1.17711	1.17675	1.17680	417	0	16
2025.07.07	07:00:00	1.17681	1.17713	1.17653	1.17665	546	0	17
2025.07.07	07:15:00	1.17666	1.17687	1.17652	1.17686	477	0	17
2025.07.07	07:30:00	1.17686	1.17699	1.17650	1.17654	597	0	16
2025.07.07	07:45:00	1.17653	1.17669	1.17631	1.17651	500	0	16
2025.07.07	08:00:00	1.17651	1.17677	1.17628	1.17657	637	0	16
2025.07.07	08:15:00	1.17656	1.17673	1.17625	1.17636	587	0	17
2025.07.07	08:30:00	1.17636	1.17690	1.17633	1.17685	450	0	16
2025.07.07	08:45:00	1.17683	1.17729	1.17676	1.17706	639	0	16
2025.07.07	09:00:00	1.17706	1.17726	1.17628	1.17664	929	0	16
2025.07.07	09:15:00	1.17663	1.17679	1.17607	1.17608	810	0	16
2025.07.07	09:30:00	1.17605	1.17605	1.17491	1.17516	987	0	16
2025.07.07	09:45:00	1.17518	1.17552	1.17491	1.17550	803	0	16
2025.07.07	10:00:00	1.17550	1.17574	1.17471	1.17549	1083	0	16
2025.07.07	10:15:00	1.17549	1.17575	1.17467	1.17467	940	0	16
2025.07.07	10:30:00	1.17467	1.17515	1.17444	1.17459	969	0	16
2025.07.07	10:45:00	1.17460	1.17516	1.17442	1.17445	1079	0	16
2025.07.07	11:00:00	1.17444	1.17464	1.17343	1.17380	1079	0	16
2025.07.07	11:15:00	1.17379	1.17395	1.17333	1.17378	900	0	17
2025.07.07	11:30:00	1.17378	1.17405	1.17310	1.17319	947	0	16
2025.07.07	11:45:00	1.17319	1.17352	1.17222	1.17232	985	0	16
2025.07.07	12:00:00	1.17232	1.17272	1.17211	1.17256	854	0	16
2025.07.07	12:15:00	1.17255	1.17277	1.17244	1.17267	775	0	16
2025.07.07	12:30:00	1.17267	1.17312	1.17250	1.17292	772	0	16
2025.07.07	12:45:00	1.17292	1.17338	1.17276	1.17331	869	0	16
2025.07.07	13:00:00	1.17331	1.17339	1.17299	1.17311	861	0	16
2025.07.07	13:15:00	1.17313	1.17352	1.17265	1.17276	725	0	16
2025.07.07	13:30:00	1.17275	1.17283	1.17220	1.17240	615	0	16
2025.07.07	13:45:00	1.17240	1.17270	1.17235	1.17265	659	0	16
2025.07.07	14:00:00	1.17266	1.17288	1.17254	1.17265	612	0	16
2025.07.07	14:15:00	1.17266	1.17266	1.17241	1.17253	467	0	16
2025.07.07	14:30:00	1.17252	1.17275	1.17246	1.17272	628	0	17
2025.07.07	14:45:00	1.17273	1.17332	1.17272	1.17285	1180	0	16
2025.07.07	15:00:00	1.17287	1.17302	1.17235	1.17260	872	0	16
2025.07.07	15:15:00	1.17260	1.17290	1.17186	1.17199	820	0	16
2025.07.07	15:30:00	1.17199	1.17255	1.17170	1.17218	880	0	16
2025.07.07	15:45:00	1.17220	1.17226	1.17196	1.17215	727	0	16
2025.07.07	16:00:00	1.17215	1.17272	1.17209	1.17259	920	0	16
2025.07.07	16:15:00	1.17259	1.17389	1.17254	1.17361	1061	0	16
2025.07.07	16:30:00	1.17360	1.17392	1.17350	1.17374	1022	0	16
2025.07.07	16:45:00	1.17374	1.17398	1.17311	1.17341	833	0	16
2025.07.07	17:00:00	1.17341	1.17393	1.17338	1.17348	932	0	16
2025.07.07	17:15:00	1.17348	1.17375	1.17318	1.17344	758	0	16
2025.07.07	17:30:00	1.17344	1.17427	1.17337	1.17421	834	0	17
2025.07.07	17:45:00	1.17421	1.17445	1.17349	1.17376	1171	0	16
2025.07.07	18:00:00	1.17378	1.17396	1.17308	1.17374	977	0	16
2025.07.07	18:15:00	1.17373	1.17375	1.17311	1.17362	816	0	16
2025.07.07	18:30:00	1.17363	1.17374	1.17293	1.17296	740	0	16
2025.07.07	18:45:00	1.17296	1.17334	1.17295	1.17319	841	0	16
2025.07.07	19:00:00	1.17322	1.17376	1.17306	1.17374	635	0	16
2025.07.07	19:15:00	1.17373	1.17386	1.17085	1.17246	2506	0	16
2025.07.07	19:30:00	1.17246	1.17249	1.17078	1.17085	1850	0	16
2025.07.07	19:45:00	1.17085	1.17099	1.16864	1.16932	1958	0	16
2025.07.07	20:00:00	1.16934	1.16994	1.16858	1.16974	1287	0	16
2025.07.07	20:15:00	1.16973	1.17006	1.16919	1.16931	988	0	16
2025.07.07	20:30:00	1.16931	1.17127	1.16918	1.17079	2345	0	16
2025.07.07	20:45:00	1.17078	1.17080	1.17023	1.17056	1165	0	17
2025.07.07	21:00:00	1.17057	1.17142	1.17038	1.17064	837	0	16
2025.07.07	21:15:00	1.17064	1.17067	1.16989	1.17014	1311	0	16
2025.07.07	21:30:00	1.17015	1.17130	1.16993	1.17122	919	0	16
2025.07.07	21:45:00	1.17121	1.17190	1.17120	1.17179	830	0	16
2025.07.07	22:00:00	1.17179	1.17214	1.17152	1.17197	687	0	16
2025.07.07	22:15:00	1.17196	1.17212	1.17169	1.17185	621	0	16
2025.07.07	22:30:00	1.17185	1.17228	1.17168	1.17199	606	0	16
2025.07.07	22:45:00	1.17200	1.17215	1.17180	1.17184	675	0	18
2025.07.07	23:00:00	1.17184	1.17203	1.17088	1.17102	415	0	16
2025.07.07	23:15:00	1.17102	1.17115	1.17058	1.17081	310	0	16
2025.07.07	23:30:00	1.17082	1.17097	1.17056	1.17063	333	0	17
2025.07.07	23:45:00	1.17064	1.17082	1.17056	1.17068	490	0	16
2025.07.08	00:00:00	1.17068	1.17081	1.17053	1.17081	72	0	28
2025.07.08	00:15:00	1.17077	1.17083	1.17058	1.17065	114	0	27
2025.07.08	00:30:00	1.17058	1.17082	1.17058	1.17074	168	0	25
2025.07.08	00:45:00	1.17074	1.17084	1.17069	1.17072	203	0	25
2025.07.08	01:00:00	1.17071	1.17174	1.17071	1.17167	252	0	16
2025.07.08	01:15:00	1.17167	1.17202	1.17156	1.17181	256	0	19
2025.07.08	01:30:00	1.17181	1.17337	1.17181	1.17332	492	0	17
2025.07.08	01:45:00	1.17332	1.17364	1.17285	1.17341	501	0	17
2025.07.08	02:00:00	1.17342	1.17360	1.17305	1.17346	397	0	16
2025.07.08	02:15:00	1.17346	1.17370	1.17320	1.17338	361	0	17
2025.07.08	02:30:00	1.17337	1.17377	1.17333	1.17372	319	0	16
2025.07.08	02:45:00	1.17373	1.17374	1.17340	1.17354	426	0	18
2025.07.08	03:00:00	1.17354	1.17463	1.17354	1.17458	1063	0	16
2025.07.08	03:15:00	1.17457	1.17457	1.17387	1.17392	910	0	17
2025.07.08	03:30:00	1.17392	1.17467	1.17383	1.17448	682	0	16
2025.07.08	03:45:00	1.17448	1.17468	1.17398	1.17424	858	0	17
2025.07.08	04:00:00	1.17423	1.17434	1.17316	1.17340	781	0	16
2025.07.08	04:15:00	1.17340	1.17389	1.17297	1.17373	843	0	17
2025.07.08	04:30:00	1.17374	1.17426	1.17338	1.17380	842	0	16
2025.07.08	04:45:00	1.17381	1.17396	1.17354	1.17371	665	0	17
2025.07.08	05:00:00	1.17371	1.17439	1.17350	1.17424	739	0	16
2025.07.08	05:15:00	1.17425	1.17466	1.17408	1.17466	561	0	17
2025.07.08	05:30:00	1.17466	1.17478	1.17404	1.17409	639	0	16
2025.07.08	05:45:00	1.17409	1.17435	1.17360	1.17375	638	0	17
2025.07.08	06:00:00	1.17375	1.17415	1.17369	1.17369	657	0	16
2025.07.08	06:15:00	1.17369	1.17450	1.17361	1.17448	552	0	17
2025.07.08	06:30:00	1.17449	1.17478	1.17433	1.17460	497	0	16
2025.07.08	06:45:00	1.17459	1.17465	1.17438	1.17458	499	0	17
2025.07.08	07:00:00	1.17458	1.17486	1.17435	1.17471	436	0	16
2025.07.08	07:15:00	1.17471	1.17474	1.17454	1.17465	403	0	16
2025.07.08	07:30:00	1.17466	1.17492	1.17408	1.17423	1284	0	16
2025.07.08	07:45:00	1.17422	1.17427	1.17396	1.17404	587	0	16
2025.07.08	08:00:00	1.17404	1.17437	1.17369	1.17380	777	0	17
2025.07.08	08:15:00	1.17379	1.17383	1.17347	1.17363	405	0	16
2025.07.08	08:30:00	1.17365	1.17372	1.17333	1.17352	642	0	16
2025.07.08	08:45:00	1.17351	1.17398	1.17327	1.17336	1037	0	17
2025.07.08	09:00:00	1.17337	1.17388	1.17306	1.17382	1300	0	16
2025.07.08	09:15:00	1.17381	1.17383	1.17323	1.17356	965	0	16
2025.07.08	09:30:00	1.17357	1.17391	1.17336	1.17337	955	0	16
2025.07.08	09:45:00	1.17341	1.17439	1.17337	1.17407	999	0	16
2025.07.08	10:00:00	1.17407	1.17539	1.17407	1.17527	1466	0	16
2025.07.08	10:15:00	1.17527	1.17569	1.17489	1.17538	851	0	16
2025.07.08	10:30:00	1.17539	1.17598	1.17512	1.17585	778	0	16
2025.07.08	10:45:00	1.17584	1.17643	1.17567	1.17591	921	0	16
2025.07.08	11:00:00	1.17589	1.17595	1.17531	1.17561	919	0	16
2025.07.08	11:15:00	1.17561	1.17568	1.17506	1.17545	743	0	16
2025.07.08	11:30:00	1.17544	1.17548	1.17480	1.17486	851	0	16
2025.07.08	11:45:00	1.17484	1.17522	1.17466	1.17478	1033	0	16
2025.07.08	12:00:00	1.17478	1.17496	1.17453	1.17475	777	0	16
2025.07.08	12:15:00	1.17474	1.17489	1.17455	1.17477	578	0	16
2025.07.08	12:30:00	1.17476	1.17476	1.17401	1.17405	734	0	16
2025.07.08	12:45:00	1.17405	1.17427	1.17379	1.17410	778	0	16
2025.07.08	13:00:00	1.17410	1.17415	1.17366	1.17367	754	0	16
2025.07.08	13:15:00	1.17367	1.17369	1.17294	1.17299	507	0	16
2025.07.08	13:30:00	1.17300	1.17306	1.17250	1.17256	682	0	16
2025.07.08	13:45:00	1.17256	1.17288	1.17223	1.17271	798	0	16
2025.07.08	14:00:00	1.17272	1.17329	1.17269	1.17311	748	0	17
2025.07.08	14:15:00	1.17311	1.17375	1.17306	1.17321	685	0	16
2025.07.08	14:30:00	1.17320	1.17343	1.17286	1.17290	612	0	16
2025.07.08	14:45:00	1.17292	1.17300	1.17205	1.17207	1013	0	16
2025.07.08	15:00:00	1.17207	1.17219	1.17128	1.17161	1100	0	16
2025.07.08	15:15:00	1.17161	1.17184	1.17143	1.17180	765	0	16
2025.07.08	15:30:00	1.17180	1.17236	1.17158	1.17160	960	0	16
2025.07.08	15:45:00	1.17159	1.17210	1.17130	1.17200	870	0	16
2025.07.08	16:00:00	1.17200	1.17213	1.17091	1.17096	960	0	16
2025.07.08	16:15:00	1.17096	1.17129	1.16989	1.16999	1143	0	16
2025.07.08	16:30:00	1.16999	1.17046	1.16928	1.17020	1692	0	16
2025.07.08	16:45:00	1.17020	1.17113	1.17013	1.17041	1370	0	16
2025.07.08	17:00:00	1.17037	1.17055	1.16883	1.16883	1549	0	16
2025.07.08	17:15:00	1.16883	1.16940	1.16816	1.16938	1195	0	16
2025.07.08	17:30:00	1.16938	1.16961	1.16876	1.16923	1161	0	16
2025.07.08	17:45:00	1.16922	1.16996	1.16886	1.16913	2260	0	16
2025.07.08	18:00:00	1.16913	1.17020	1.16887	1.17015	1437	0	16
2025.07.08	18:15:00	1.17016	1.17087	1.17007	1.17036	850	0	16
2025.07.08	18:30:00	1.17036	1.17094	1.17030	1.17071	831	0	16
2025.07.08	18:45:00	1.17072	1.17116	1.17042	1.17057	853	0	17
2025.07.08	19:00:00	1.17058	1.17087	1.17024	1.17083	860	0	16
2025.07.08	19:15:00	1.17084	1.17120	1.17058	1.17109	663	0	16
2025.07.08	19:30:00	1.17108	1.17115	1.16954	1.17014	1739	0	16
2025.07.08	19:45:00	1.17015	1.17086	1.16953	1.17078	1564	0	17
2025.07.08	20:00:00	1.17077	1.17207	1.17065	1.17188	1803	0	16
2025.07.08	20:15:00	1.17188	1.17193	1.17121	1.17162	1139	0	16
2025.07.08	20:30:00	1.17162	1.17209	1.17137	1.17196	1012	0	17
2025.07.08	20:45:00	1.17195	1.17250	1.17165	1.17234	960	0	16
2025.07.08	21:00:00	1.17234	1.17256	1.17223	1.17228	992	0	16
2025.07.08	21:15:00	1.17228	1.17228	1.17186	1.17198	625	0	16
2025.07.08	21:30:00	1.17199	1.17242	1.17172	1.17203	732	0	16
2025.07.08	21:45:00	1.17203	1.17278	1.17196	1.17243	808	0	16
2025.07.08	22:00:00	1.17244	1.17287	1.17232	1.17242	702	0	17
